time_s,delta_w_mps,delta_q_rads,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
1.48,-0.010376511699023358,-1.5592804505814678e-05,0.0,0.022791590254550062,0.010568590947547703,0.02345268899029015,-0.0002447424410727983,-0.0009633469332397319,0.00041036321005718997,-0.5609744112955274,0.0666445757210021,nan,MODEL_NOT_IDENTIFIED
1.5,-0.009848601118372246,0.00018271000500662466,0.0,0.029767040576658826,0.009255296992999927,0.022020560251589556,-0.00023229103852786864,-0.0009045205517956722,0.00035936989168469885,-0.5267187412346405,0.05836306318710065,nan,MODEL_NOT_IDENTIFIED
1.52,-0.009195024563404632,0.00035446740180100877,0.0,0.035365345358693054,0.007918995101419418,0.02033674988670246,-0.0002168756536537997,-0.0008353560499407748,0.00030748320815649264,-0.48644299594304874,0.049936464689576236,nan,MODEL_NOT_IDENTIFIED
1.54,-0.00844282047484504,0.0004995053354447602,0.0,0.03964039818132291,0.006587748154556461,0.01846253081084331,-0.00019913402041916067,-0.0007583702851231102,0.00025579280087279746,-0.441612787212859,0.041541742214850574,nan,MODEL_NOT_IDENTIFIED
1.56,-0.0076177547296259855,0.0006181775967335373,0.0,0.042664959352011936,0.005286257614014257,0.01645566342253437,-0.0001796738578532124,-0.0006759358340140422,0.00020525779211650778,-0.39360970952010893,0.03333466093884952,nan,MODEL_NOT_IDENTIFIED
1.58,-0.006743979242658732,0.0007112976772353157,0.0,0.04452707835116873,0.00403578540260655,0.014369707047002531,-0.00015906481776028152,-0.0005902527092315307,0.0001567037518184822,-0.3437148701591897,0.025449296617931497,nan,MODEL_NOT_IDENTIFIED
1.6,-0.005843760954019321,0.0007800698247245413,0.0,0.04532664211386721,0.002854150216389601,0.01225349130754002,-0.0001378320925583504,-0.0005033266452936641,0.00011082255435903972,-0.29309624475931295,0.017998012332895504,nan,MODEL_NOT_IDENTIFIED
1.62,-0.004937278159937858,0.0008260206978100564,0.0,0.04517210007710992,0.0017557896766896152,0.01015073885798245,-0.00011645161150180523,-0.0004169536019090744,6.817479184193528e-05,-0.24279965326913633,0.011071850414027645,nan,MODEL_NOT_IDENTIFIED
1.6400000000000001,-0.004042480220572487,0.0008509328483894894,0.0,0.04417740763839837,0.0007518794802964941,0.008099829030892285,-9.534673172146416e-05,-0.0003327100555465856,2.9194400525284263e-05,-0.19374310656148805,0.004741283791413506,nan,MODEL_NOT_IDENTIFIED
1.6600000000000001,-0.003175005935184303,0.000856781082876174,0.0,0.04245922067632838,-0.00014949934796409895,0.006133690494490875,-7.488631300543574e-05,-0.00025194859019176275,-5.804845001238293e-06,-0.14671423885084411,-0.0009427293255157822,nan,MODEL_NOT_IDENTIFIED
1.68,-0.002348155308809803,0.0008456725761688355,0.0,0.04013436521528053,-0.0009431538747553892,0.004279809946098609,-5.538405188231533e-05,-0.0001757982544402466,-3.662131059318786e-05,-0.10237051563526096,-0.0059474427702471445,nan,MODEL_NOT_IDENTIFIED
1.7,-0.0015729090341540415,0.0008197914393485464,0.0,0.03731759828718741,-0.001626541850440555,0.00256034317494833,-3.709894112493989e-05,-0.00010516912353414692,-6.315628434782269e-05,-0.061241890253003,-0.010256825347206493,nan,MODEL_NOT_IDENTIFIED
1.72,-0.000857989766473716,0.0007813482759137166,0.0,0.03411966864357634,-0.002199511571068377,0.000992314472834866,-2.0236714991804174e-05,-4.076049039027668e-05,-8.54038758185629e-05,-0.023735573667012743,-0.013869920425040186,nan,MODEL_NOT_IDENTIFIED
1.74,-0.00020995916438897196,0.000732535104366321,0.0,0.03064567926795583,-0.0026640265968513404,-0.0004121096757340525,-4.952138050689848e-06,1.692789225325877e-05,-0.00010344032722879807,0.009857419028999826,-0.0167991100363118,nan,MODEL_NOT_IDENTIFIED
1.76,0.0003666553085737384,0.0006754858790558943,0.0,0.026993747678413803,-0.003023882318745745,-0.00164528646631671,8.648004055262891e-06,6.758208716634796e-05,-0.00011741300815920161,0.03935427648559357,-0.019068327572069707,nan,MODEL_NOT_IDENTIFIED
1.78,0.0008692096935053914,0.0006122427078533101,0.0,0.023253954819802386,-0.00328442070606236,-0.0027037155900957407,2.0501350392412776e-05,0.00011105831502517869,-0.00012752933960707337,0.06467127339182495,-0.020711259006158268,nan,MODEL_NOT_IDENTIFIED
1.8,0.0012967745990783899,0.0005447277455340515,0.0,0.01950756893314095,-0.0034522488656927234,-0.0035876237091331973,3.058598015453652e-05,0.00014736588624197927,-0.0001340458660452441,0.08581383136978926,-0.021769568155231494,nan,MODEL_NOT_IDENTIFIED
1.82,0.0016499533504082697,0.00047472063638697364,0.0,0.015826527150068048,-0.0035349663159532406,-0.004300526480863217,3.8916123486197116e-05,0.00017664921060314551,-0.000137257665857075,0.10286604286024018,-0.02229117689235594,nan,MODEL_NOT_IDENTIFIED
1.84,0.0019306921811156053,0.0004038412888637531,0.0,0.012273154671638132,-0.00354090514198555,-0.0048487790643948385,4.553768463547075e-05,0.00019916933378409993,-0.00013748826194378942,0.11597991949993967,-0.022328626590538834,nan,MODEL_NOT_IDENTIFIED
1.86,0.0021420870002149027,0.0003335376890632101,0.0,0.008900099220945333,-0.003478886470076966,-0.0052411249878961475,5.052368431987087e-05,0.00021528540654362785,-0.00013508016597203686,0.1253646012970449,-0.02193754247188566,nan,MODEL_NOT_IDENTIFIED
1.8800000000000001,0.002288190803225942,0.0002650783982394759,0.0,0.00575045696555453,-0.0033579959882838275,-0.005488252137915333,5.396971728702943e-05,0.00022543644646019447,-0.00013038616216204895,0.13127573615900254,-0.021175218061016046,nan,MODEL_NOT_IDENTIFIED
1.9000000000000001,0.0023738253111506846,0.00019954933182647958,0.0,0.0028580652382053547,-0.0031873805615608673,-0.005602363476787543,5.5989509594644906e-05,0.00023012370464180155,-0.00012376141014517228,0.13400521170752006,-0.020099332658520853,nan,MODEL_NOT_IDENTIFIED
1.92,0.002404399923650215,0.00013785438297110234,0.0,0.000247937086368789,-0.002976067350539559,-0.005596768929437458,5.671064840458759e-05,0.0002298939019938067,-0.00011555642160577598,0.13387139345292767,-0.01876681072038818,nan,MODEL_NOT_IDENTIFIED
1.94,0.0023857405746832887,8.071943138347026e-05,0.0,-0.002063187107645281,-0.002732806251629718,-0.00548550372922361,5.62705453384074e-05,0.0002253235523231701,-0.00010611094245665203,0.13120999585312645,-0.01723282829957807,nan,MODEL_NOT_IDENTIFIED
1.96,0.0023239305895816948,2.869926743353802e-05,0.0,-0.004066195037445181,-0.002465935937939826,-0.005282977394326748,5.48126829010855e-05,0.00021700454362851885,-9.574875140031594e-05,0.1263656860369836,-0.015549968312218972,nan,MODEL_NOT_IDENTIFIED
1.98,0.002225165170310408,-1.7813039260367513e-05,0.0,-0.005758887977290396,-0.00218327329964552,-0.005003656438901898,5.248318234182644e-05,0.00020553110508552162,-8.477336705727818e-05,0.1196844944432677,-0.013767523358601557,nan,MODEL_NOT_IDENTIFIED
2.0,0.0020956206874782357,-5.8574789166424156e-05,0.0,-0.007145218088294717,-0.0018920256613486003,-0.004661782921149198,4.9427720749772995e-05,0.0001914882460760794,-7.346463949214976e-05,0.11150708265742713,-0.011930942173808334,nan,MODEL_NOT_IDENTIFIED
2.02,0.001941339539243648,-9.348076635986964e-05,0.0,-0.008234497623339991,-0.0015987247937042253,-0.0042711300050594725,4.5788815313565457e-05,0.00017544171559797498,-6.207618797988525e-05,0.10216289659351586,-0.01008141351102129,nan,MODEL_NOT_IDENTIFIED
2.04,0.0017681309530863973,-0.00012254923974031645,0.0,-0.009040598323269058,-0.0013091814369183673,-0.0038447948725158386,4.1703483612461746e-05,0.00015792949588456365,-5.0833635218492857e-05,0.09196521307448385,-0.008255579370822521,nan,MODEL_NOT_IDENTIFIED
2.06,0.0015814877598015697,-0.00014590724730762712,0.0,-0.009581157354742674,-0.001028458813273839,-0.0033950285737130376,3.730128063143006e-05,0.0001394548133095442,-3.993357885845603e-05,0.08120706995512002,-0.006485367973586335,nan,MODEL_NOT_IDENTIFIED
2.08,0.0013865188622330061,-0.0001637755264736401,0.0,-0.009876804113345758,-0.0007608634223068478,-0.002933101750084836,3.270270595544393e-05,0.00012048062279741848,-2.9543234092656993e-05,0.07015805429411297,-0.00479793571469766,nan,MODEL_NOT_IDENTIFIED
2.1,0.0011878968553984599,-0.00017645341787531391,0.0,-0.0099504201524623,-0.0005099512824918991,-0.002469204606478461,2.8017968327475935e-05,0.00010142549906227257,-1.980067601203865e-05,0.05906190974778803,-0.0032157065240508123,nan,MODEL_NOT_IDENTIFIED
