time_s,delta_w_mps,delta_q_rads,w_gust_mps,delta_w_aero_mps,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
5.76,6.182738336502317e-06,-3.0194648622216783e-07,0.0,6.182738336502317e-06,0.0,-2.6399318928878453e-05,-5.0749715242157945e-06,-1.3597488428906575e-05,1.4582727961771297e-07,5.585329163394935e-07,-1.9705385665524861e-07,0.0003252438588027872,-3.200231002468764e-05,nan,MODEL_NOT_IDENTIFIED
5.78,5.627839968318477e-06,-3.941706452904731e-07,0.0,5.627839968318477e-06,0.0,-2.89446739037536e-05,-4.1509156909890595e-06,-1.2232753019334615e-05,1.3273933782033538e-07,5.024747955824608e-07,-1.6117409558994017e-07,0.00029260019720493143,-2.6175297771724795e-05,nan,MODEL_NOT_IDENTIFIED
5.8,5.030597578863479e-06,-4.6817557227686117e-07,0.0,5.030597578863479e-06,0.0,-3.0643990854604025e-05,-3.2555280096223865e-06,-1.0794432757392793e-05,1.1865266162826548e-07,4.433940899997496e-07,-1.2640747769405587e-07,0.0002581964295801913,-2.0529064283585104e-05,nan,MODEL_NOT_IDENTIFIED
5.82,4.40728410413972e-06,-5.246753843888747e-07,0.0,4.40728410413972e-06,0.0,-3.1563432735772755e-05,-2.4024823094924382e-06,-9.318413684576247e-06,1.039510677032262e-07,3.8276486118126005e-07,-9.328493812675102e-08,0.00022289092875778902,-1.5149835487812943e-05,nan,MODEL_NOT_IDENTIFIED
5.84,3.7727742359822172e-06,-5.646336483783575e-07,0.0,3.7727742359822172e-06,0.0,-3.177627905371973e-05,-1.6030569666058635e-06,-7.837122312541608e-06,8.898539344563705e-08,3.2191906643785787e-07,-6.224440003268036e-08,0.00018745931766499236,-1.0108731800319512e-05,nan,MODEL_NOT_IDENTIFIED
5.86,3.140424547455002e-06,-5.892160497948357e-07,0.0,3.140424547455002e-06,0.0,-3.136070569803593e-05,-8.661993831592144e-07,-6.3793121679704175e-06,7.40706696086909e-08,2.620377908792273e-07,-3.363327819071775e-08,0.0001525893636068435,-5.4621747276380745e-06,nan,MODEL_NOT_IDENTIFIED
5.88,2.521996406485187e-06,-5.997447299914039e-07,0.0,2.521996406485187e-06,0.0,-3.0397730094466668e-05,-1.986272457016545e-07,-4.969944950604724e-06,5.948430212420083e-08,2.0414636583965204e-07,-7.712410723007711e-09,0.00011887813563685398,-1.2525253917117084e-06,nan,MODEL_NOT_IDENTIFIED
5.9,1.9276181633107297e-06,-5.976549642821354e-07,0.0,1.9276181633107297e-06,0.0,-2.896934147896658e-05,3.950396412486693e-07,-3.630157552921174e-06,4.546518024832325e-08,1.491130141721287e-07,1.5338821995022893e-08,8.683121568716856e-05,2.4910841392819073e-06,nan,MODEL_NOT_IDENTIFIED
5.92,1.3657827601722774e-06,-5.844547318186789e-07,0.0,1.3657827601722774e-06,0.0,-2.715683027126013e-05,9.121230083273099e-07,-2.3773055771259605e-06,3.221362018328072e-08,9.765063776039406e-08,3.5416426609932095e-08,5.686373946927572e-05,5.7517649417061285e-06,nan,MODEL_NOT_IDENTIFIED
5.94,8.43376686932168e-07,-5.616876087558638e-07,0.0,8.43376686932168e-07,0.0,-2.5039325117562513e-05,1.351711083660051e-06,-1.225073621566198e-06,1.9892048030273542e-08,5.032134766368586e-08,5.248500032914323e-08,2.930303445955837e-05,8.523767464839092e-06,nan,MODEL_NOT_IDENTIFIED
5.96,3.657360851456022e-07,-5.308993029263412e-07,0.0,3.657360851456022e-07,0.0,-2.2692541229867997e-05,1.7144703644542256e-06,-1.8364247217392095e-07,8.626323071111489e-09,7.543331703010863e-09,6.657042228213087e-08,4.392619019476711e-06,1.0811294579604879e-05,nan,MODEL_NOT_IDENTIFIED
5.98,-6.327422421187246e-08,-4.936080420386437e-07,0.0,-6.327422421187246e-08,0.0,-2.0187739213134736e-05,2.0024493084862382e-06,7.400965986462283e-07,-1.492398268298465e-09,-3.0400342958634015e-08,7.775223114277921e-08,-1.7702671702135324e-05,1.2627263674903151e-05,nan,MODEL_NOT_IDENTIFIED
6.0,-4.411629580399231e-07,-4.5127892953783626e-07,0.0,-4.411629580399231e-07,0.0,-1.7590889667160135e-05,2.218878614950898e-06,1.542289978127592e-06,-1.0405356095897772e-08,-6.335138461993512e-08,8.615587032155709e-08,-3.689066157340511e-05,1.3992047246763774e-05,nan,MODEL_NOT_IDENTIFIED
6.0200000000000005,-7.666998733323396e-07,-4.053022936131621e-07,0.0,-7.666998733323396e-07,0.0,-1.4962035489273778e-05,2.3679722855918314e-06,2.2218414586031115e-06,-1.8083533658736506e-08,-9.126476525469497e-08,9.194496345488716e-08,-5.314512995707688e-05,1.4932218407883166e-05,nan,MODEL_NOT_IDENTIFIED
6.04,-1.0397924036793918e-06,-3.5697597601405103e-07,0.0,-1.0397924036793918e-06,0.0,-1.2354840987733238e-05,2.4547331545547182e-06,2.7801122109981744e-06,-2.4524747667310848e-08,-1.1419639656826779e-07,9.5313763408605e-08,-6.649863525440088e-05,1.5479324576521353e-05,nan,MODEL_NOT_IDENTIFIED
6.0600000000000005,-1.2613550379185896e-06,-3.0749143869791755e-07,0.0,-1.2613550379185896e-06,0.0,-9.816314634043151e-06,2.484766061326527e-06,3.2206089866107746e-06,-2.975056743478864e-08,-1.3229032251697577e-07,9.647989805147218e-08,-7.703505687663633e-05,1.5668709362005936e-05,nan,MODEL_NOT_IDENTIFIED
6.08,-1.433174766865493e-06,-2.579235079991254e-07,0.0,-1.433174766865493e-06,0.0,-7.386690516470743e-06,2.4641013265602003e-06,3.548667840153615e-06,-3.380314127719944e-08,-1.4576572785806401e-07,9.567751607493654e-08,-8.488203008779661e-05,1.5538399419297024e-05,nan,MODEL_NOT_IDENTIFIED
6.1000000000000005,-1.5577756117460072e-06,-2.092235278875359e-07,0.0,-1.5577756117460072e-06,0.0,-5.099452280340698e-06,2.3990306853669076e-06,3.771139903506125e-06,-3.67420012544556e-08,-1.5490403093498996e-07,9.315091651846916e-08,-9.02034298991592e-05,1.5128069859212499e-05,nan,MODEL_NOT_IDENTIFIED
6.12,-1.638284914732067e-06,-1.6221565570295057e-07,0.0,-1.638284914732067e-06,0.0,-2.9814825205821127e-06,2.295957345297122e-06,3.896084940901761e-06,-3.864090947268971e-08,-1.6003629609436864e-07,8.914872673628555e-08,-9.319204109109263e-05,1.4478098727659588e-05,nan,MODEL_NOT_IDENTIFIED
6.140000000000001,-1.6783037266169503e-06,-1.1759600507736604e-07,0.0,-1.6783037266169503e-06,0.0,-1.0533201909223404e-06,2.161261373907999e-06,3.9324776016262e-06,-3.958480102253119e-08,-1.6153116766819276e-07,8.391867558988954e-08,-9.406253195181323e-05,1.362871815184694e-05,nan,MODEL_NOT_IDENTIFIED
6.16,-1.6817832771288618e-06,-7.593432102869173e-08,0.0,-1.6817832771288618e-06,0.0,6.704914290624762e-07,2.001181189397238e-06,3.889930473054219e-06,-3.966687038368283e-08,-1.5978349404983094e-07,7.770299189956508e-08,-9.304482987027945e-05,1.2619267030973079e-05,nan,MODEL_NOT_IDENTIFIED
6.18,-1.6529091667975161e-06,-3.767786076124577e-08,0.0,-1.6529091667975161e-06,0.0,2.1809833566534793e-06,1.8217115318722045e-06,3.778437240293334e-06,-3.8985839951561406e-08,-1.5520377767267474e-07,7.073444281526865e-08,-9.037797786719497e-05,1.1487547652305605e-05,nan,MODEL_NOT_IDENTIFIED
6.2,-1.5959945818985541e-06,-3.1571497939740665e-09,0.0,-1.5959945818985541e-06,0.0,3.474282665344043e-06,1.6285179358071598e-06,3.6081384920210213e-06,-3.764344138402276e-08,-1.482085552079663e-07,6.323301290496071e-08,-8.630453280953107e-05,1.0269286362255663e-05,nan,MODEL_NOT_IDENTIFIED
6.22,-1.5153835111443428e-06,2.740671414535789e-08,0.0,-1.5153835111443428e-06,0.0,4.551093082573847e-06,1.4268674083774053e-06,3.3891119863874896e-06,-3.574213285123957e-08,-1.3921178248874274e-07,5.540321249386613e-08,-8.106554869531046e-05,8.997696430242011e-06,nan,MODEL_NOT_IDENTIFIED
6.24,-1.4153646389091773e-06,5.38935283095866e-08,0.0,-1.4153646389091773e-06,0.0,5.416149082467961e-06,1.2215747448590108e-06,3.1311885151271673e-06,-3.338306810441461e-08,-1.2861727091047346e-07,4.743199316853623e-08,-7.489617223236149e-05,7.703139518472002e-06,nan,MODEL_NOT_IDENTIFIED
6.26,-1.3000963084369311e-06,7.627452829917936e-08,0.0,-1.3000963084369311e-06,0.0,6.07765692827915e-06,1.0169636814127306e-06,2.843793885299599e-06,-3.066432664327225e-08,-1.1681219664420994e-07,3.948723939523273e-08,-6.802186313527822e-05,6.412880714921233e-06,nan,MODEL_NOT_IDENTIFIED
6.28,-1.1735426924015747e-06,9.460229475000866e-08,0.0,-1.1735426924015747e-06,0.0,6.54673480156157e-06,8.168418967562153e-07,2.5358169814850234e-06,-2.7679408222373833e-08,-1.0416168113525173e-07,3.171679787075715e-08,-6.0655238251388386e-05,5.150930896146396e-06,nan,MODEL_NOT_IDENTIFIED
6.3,-1.0394210793008734e-06,1.0900028916806472e-07,0.0,-1.0394210793008734e-06,0.0,6.836862760191106e-06,6.24488726162936e-07,2.215503380136032e-06,-2.4515989537655678e-08,-9.100442118683898e-08,2.424800047467171e-08,-5.299352687914041e-05,3.937969252877082e-06,nan,MODEL_NOT_IDENTIFIED
6.32,-9.011599836456802e-07,1.1965226085089752e-07,0.0,-9.011599836456802e-07,0.0,6.963351830678826e-06,4.426543419806823e-07,1.8903735638459454e-06,-2.125493620513387e-08,-7.764932951451398e-08,1.7187632450009345e-08,-4.521661450190866e-05,2.791338122439787e-06,nan,MODEL_NOT_IDENTIFIED
6.34,-7.618676162693856e-07,1.2679174113247265e-07,0.0,-7.618676162693856e-07,0.0,6.942840093950572e-06,2.73569081995279e-07,1.5671644267731593e-06,-1.7969559095436013e-08,-6.437313201225577e-08,1.0622294610241335e-08,-3.748564363243574e-05,1.7251018125732143e-06,nan,MODEL_NOT_IDENTIFIED
6.36,-6.24310108224419e-07,1.3069181436798704e-07,0.0,-6.24310108224419e-07,0.0,6.792822196479847e-06,1.1896156762758864e-07,1.25179247228653e-06,-1.4725100718351073e-08,-5.1418856052245435e-08,4.619106842849297e-09,-2.9942133522336927e-05,7.501608531348783e-07,nan,MODEL_NOT_IDENTIFIED
6.38,-4.908987670201983e-07,1.3165532777749701e-07,0.0,-4.908987670201983e-07,0.0,6.531217335267661e-06,-1.991575501030335e-08,9.493368778622316e-07,-1.1578434645957001e-08,-3.89951348554786e-08,-7.733001681399172e-10,-2.2707575084476945e-05,-1.2558694431570036e-07,nan,MODEL_NOT_IDENTIFIED
6.4,-3.63685556293837e-07,1.30005675066107e-07,0.0,-3.63685556293837e-07,0.0,6.1759794468349e-06,-1.422550001247785e-07,6.640404371981166e-07,-8.577958895247028e-09,-2.7276246190226823e-08,-5.523557377479488e-09,-1.5883453427786637e-05,-8.970471252562564e-07,nan,MODEL_NOT_IDENTIFIED
6.42,-2.44365927909097e-07,1.2607826213944933e-07,0.0,-2.44365927909097e-07,0.0,5.744752094603151e-06,-2.476564606669862e-07,3.993262814586621e-07,-5.763662726571289e-09,-1.64027992169468e-08,-9.61614473443958e-09,-9.551647819525092e-06,-1.5616991732986023e-06,nan,MODEL_NOT_IDENTIFIED
6.44,-1.34288097155159e-07,1.2021273767149746e-07,0.0,-1.34288097155159e-07,0.0,5.254569409661066e-06,-3.360887059540229e-07,1.578282259409712e-07,-3.1673454102950676e-09,-6.482981013471454e-09,-1.3049841830737324e-08,-3.775157559532299e-06,-2.1193448894077734e-06,nan,MODEL_NOT_IDENTIFIED
6.46,-3.4467835126711455e-08,1.1274604712228701e-07,0.0,-3.4467835126711455e-08,0.0,4.721603407371486e-06,-4.0784632618936555e-07,-5.856741978415958e-08,-8.129651227782146e-10,2.405726024004897e-09,-1.583608718094389e-08,1.4008979459932915e-06,-2.571841932681349e-06,nan,MODEL_NOT_IDENTIFIED
6.48,5.4392144703154205e-08,1.0400634634166593e-07,0.0,5.4392144703154205e-08,0.0,4.1609570837534035e-06,-4.635064004148485e-07,-2.4867070640971956e-07,1.2829037981124015e-09,1.0214443320573678e-08,-1.79972879355715e-08,5.948055815364715e-06,-2.9228293112038862e-06,nan,MODEL_NOT_IDENTIFIED
6.5,1.3187910858271516e-07,9.430779036087585e-08,0.0,1.3187910858271516e-07,0.0,3.586501895254125e-06,-5.038846634123153e-07,-4.119296219733742e-07,3.1105265331196224e-09,1.6920496332124115e-08,-1.9565117904808672e-08,9.853112249830925e-06,-3.1774509745053342e-06,nan,MODEL_NOT_IDENTIFIED
6.5200000000000005,1.9784440118629866e-07,8.39461945324298e-08,0.0,1.9784440118629866e-07,0.0,3.010757544860239e-06,-5.299922392810148e-07,-5.483663481434695e-07,4.666396868562116e-09,2.2524796196913494e-08,-2.0578837585460815e-08,1.3116597821743224e-05,-3.34208297942526e-06,nan,MODEL_NOT_IDENTIFIED
6.54,2.5237554149962986e-07,7.319554893718754e-08,0.0,2.5237554149962986e-07,0.0,2.44481143548918e-06,-5.429936976832523e-07,-6.585100257740372e-07,5.952579044410681e-09,2.7049078001233804e-08,-2.108366554519987e-08,1.575116926650648e-05,-3.424068996603115e-06,nan,MODEL_NOT_IDENTIFIED
6.5600000000000005,2.957670790270577e-07,6.230535298831425e-08,0.0,2.957670790270577e-07,0.0,1.8982747051254855e-06,-5.441670756569802e-07,-7.433277131601058e-07,6.9760203630731145e-09,3.053306480810634e-08,-2.112922612695567e-08,1.7779958044993554e-05,-3.431468211655298e-06,nan,MODEL_NOT_IDENTIFIED
6.58,3.284909082130296e-07,5.149872542861083e-08,0.0,3.284909082130296e-07,0.0,1.3792714222560114e-06,-5.348663957466329e-07,-8.041550588740935e-07,7.74785101951403e-09,3.3031619962056635e-08,-2.076809408175999e-08,1.923491207890843e-05,-3.3728189679085945e-06,nan,MODEL_NOT_IDENTIFIED
6.6000000000000005,3.5116666805584904e-07,4.097123540090981e-08,0.0,3.5116666805584904e-07,0.0,8.944572883320539e-07,-5.164871020229189e-07,-8.426280394003919e-07,8.282685940736593e-09,3.461194313173437e-08,-2.0054452499028727e-08,2.0155162955490643e-05,-3.256920809076663e-06,nan,MODEL_NOT_IDENTIFIED
6.62,3.645327793183125e-07,3.089039289373031e-08,0.0,3.645327793183125e-07,0.0,4.490640585363311e-07,-4.904347310773504e-07,-8.606169344463207e-07,8.597941663749349e-09,3.535085826773612e-08,-1.9042876346267804e-08,2.0585446656111284e-05,-3.0926369213937494e-06,nan,MODEL_NOT_IDENTIFIED
6.640000000000001,3.694185953497219e-07,2.1395731517400618e-08,0.0,3.694185953497219e-07,0.0,4.6965844417988963e-08,-4.580970367265524e-07,-8.601635338226769e-07,8.713179479389484e-09,3.5332234300970655e-08,-1.7787250111370247e-08,2.057460158209718e-05,-2.8887183545289347e-06,nan,MODEL_NOT_IDENTIFIED
6.66,3.66718065989575e-07,1.259941311469354e-08,0.0,3.66718065989575e-07,0.0,-3.0923650732329047e-07,-4.2081969609940666e-07,-8.434223927478705e-07,8.64948426398744e-09,3.4644572134810276e-08,-1.633982450486588e-08,2.0174163416446187e-05,-2.6536508263756335e-06,nan,MODEL_NOT_IDENTIFIED
6.68,3.5736523879698697e-07,4.587281999642817e-09,0.0,3.5736523879698697e-07,0.0,-6.181166661822684e-07,-3.7988564188866807e-07,-8.126067804728847e-07,8.428886646556768e-09,3.3378784420945015e-08,-1.4750413960930365e-08,1.9437072246993145e-05,-2.395524394105286e-06,nan,MODEL_NOT_IDENTIFIED
6.7,3.423118492173043e-07,-2.579703521447982e-09,0.0,3.423118492173043e-07,0.0,-8.793132473225553e-07,-3.3649799145177984e-07,-7.699398029253307e-07,8.07383444606649e-09,3.1626187864189326e-08,-1.3065733798883598e-08,1.8416503449043875e-05,-2.1219258066257974e-06,nan,MODEL_NOT_IDENTIFIED
6.72,3.2250718233644005e-07,-8.863733441844546e-09,0.0,3.2250718233644005e-07,0.0,-1.0934127599188567e-06,-2.9176647852751264e-07,-7.17611025846233e-07,7.606717686827204e-09,2.9476721466532092e-08,-1.132887338623074e-08,1.7164830136533086e-05,-1.8398529442175843e-06,nan,MODEL_NOT_IDENTIFIED
6.74,2.988803244670037e-07,-1.4248170798131271e-08,0.0,2.988803244670037e-07,0.0,-1.2618281684966095e-06,-2.4669723776094755e-07,-6.577387824120953e-07,7.049449980918855e-09,2.7017398268141548e-08,-9.5788994864367e-09,1.573272158269888e-05,-1.555650400674883e-06,nan,MODEL_NOT_IDENTIFIED
6.76,2.723248636518848e-07,-1.873540403079848e-08,0.0,2.723248636518848e-07,0.0,-1.38667588470599e-06,-2.0218574596771014e-07,-5.923382199374861e-07,6.423107671266088e-09,2.4330992827888916e-08,-7.850582178352645e-09,1.4168378916159451e-05,-1.2749649715583842e-06,nan,MODEL_NOT_IDENTIFIED
6.78,2.436860447737508e-07,-2.2344587818773602e-08,0.0,2.436860447737508e-07,0.0,-1.470653708947821e-06,-1.5901268691445033e-07,-5.232950248755596e-07,5.74762686953038e-09,2.1494961946674534e-08,-6.174234291580168e-09,1.2516906638508818e-05,-1.0027195778760888e-06,nan,MODEL_NOT_IDENTIFIED
6.8,2.1375033766694453e-07,-2.5109328282338093e-08,0.0,2.1375033766694453e-07,0.0,-1.5169219300656742e-06,-1.1784247799240683e-07,-4.5234466453615424e-07,5.041557407550237e-09,1.8580591996451847e-08,-4.575654199321498e-09,1.0819816098525024e-05,-7.431039754204689e-07,nan,MODEL_NOT_IDENTIFIED
6.82,1.8323733562951704e-07,-2.707536300183728e-08,0.0,1.8323733562951704e-07,0.0,-1.5289894743773928e-06,-7.922417703542181e-08,-3.8105689794165623e-07,4.321871754056284e-09,1.5652362685316044e-08,-3.076161028820825e-09,9.114655001028767e-06,-4.995804730806015e-07,nan,MODEL_NOT_IDENTIFIED
6.84,1.527938670741811e-07,-2.8298280528023938e-08,0.0,1.527938670741811e-07,0.0,-1.510606679328919e-06,-4.359447510246307e-08,-3.10825236951529e-07,3.6038261309152082e-09,1.2767514160731807e-08,-1.6927108668120054e-09,7.434755323232536e-06,-2.7490280505724213e-07,nan,MODEL_NOT_IDENTIFIED
6.86,1.2299017465853684e-07,-2.8841318111182874e-08,0.0,1.2299017465853684e-07,0.0,-1.4656659579059994e-06,-1.1282475648433652e-08,-2.428609818498636e-07,2.9008703933455047e-09,9.975802014238957e-09,-4.380823278582487e-10,5.8090906495321885e-06,-7.114626788038107e-08,nan,MODEL_NOT_IDENTIFIED
6.88,9.431799390801473e-08,-2.8773270383980806e-08,0.0,9.431799390801473e-08,0.0,-1.3981113227115532e-06,1.7484038570277252e-08,-1.7819141241805774e-07,2.2246027119411892e-09,7.319422977623703e-09,6.788801107045886e-10,4.262232903038287e-06,1.1025276105289481e-07,nan,MODEL_NOT_IDENTIFIED
6.9,6.719034680726404e-08,-2.8166535816169764e-08,0.0,6.719034680726404e-08,0.0,-1.3118574575678065e-06,4.2571143020228186e-08,-1.1766168532530202e-07,1.5847647042777822e-09,4.8330928604765386e-09,1.6529763515578357e-09,2.8143977300312243e-06,2.6844976578448475e-07,nan,MODEL_NOT_IDENTIFIED
6.92,4.194285472772574e-08,-2.709532202147264e-08,0.0,4.194285472772574e-08,0.0,-1.210718763089134e-06,6.393039422604096e-08,-6.193997052578373e-08,9.892724018796722e-10,2.5442575337812006e-09,2.482325404117113e-09,1.4815673595360276e-06,4.0313926615349987e-07,nan,MODEL_NOT_IDENTIFIED
6.94,1.8836368960081292e-08,-2.5634025526366974e-08,0.0,1.8836368960081292e-08,0.0,-1.0983485635751786e-06,8.15898034899948e-08,-1.1525352196439893e-08,4.442782944746338e-10,4.734174702757962e-10,3.1680149070258496e-09,2.756795890675176e-07,5.14497898890896e-07,nan,MODEL_NOT_IDENTIFIED
6.96,-1.9392844368100035e-09,-2.3855796479892495e-08,0.0,-1.9392844368100035e-09,0.0,-9.781884477396096e-07,9.564440849900453e-08,3.3241977559998763e-08,-4.574034326430134e-11,-1.365453537140545e-09,3.713735037193379e-09,-7.95128388038575e-07,6.031249630284352e-07,nan,MODEL_NOT_IDENTIFIED
6.98,-2.0260646272908667e-08,-2.183129405094057e-08,0.0,-2.0260646272908667e-08,0.0,-8.534275264758422e-07,1.0624666871959922e-07,7.216869268183985e-08,-4.778715786549799e-10,-2.96441439187443e-09,4.1254055767741e-09,-1.7262323270446479e-06,6.69981854130758e-07,nan,MODEL_NOT_IDENTIFIED
7.0,-3.6065247141015986e-08,-1.9627633968343058e-08,0.0,-3.6065247141015986e-08,0.0,-7.269712276940679e-07,1.1359688754325743e-07,1.051949164528712e-07,-8.506419960011016e-10,-4.321005587002822e-09,4.4108040188246035e-09,-2.5162000124106684e-06,7.163316672127837e-07,nan,MODEL_NOT_IDENTIFIED
7.0200000000000005,-4.934569738660928e-08,-1.7307525839607293e-08,0.0,-4.934569738660928e-08,0.0,-6.014191113012609e-07,1.1793384001961975e-07,1.3237983083814047e-07,-1.1638773014610535e-09,-5.437658091723126e-09,4.579201655642828e-09,-3.1664470416408577e-06,7.436800960756097e-07,nan,MODEL_NOT_IDENTIFIED
7.04,-6.014341841942121e-08,-1.492859455401774e-08,0.0,-6.014341841942121e-08,0.0,-4.79051076190138e-07,1.195257603000531e-07,1.538866985608488e-07,-1.4185544685327405e-09,-6.321078115450107e-09,4.641013634143647e-09,-3.680878562246112e-06,7.537186009432577e-07,nan,MODEL_NOT_IDENTIFIED
7.0600000000000005,-6.85421761862345e-08,-1.2542877241365439e-08,0.0,-6.85421761862345e-08,0.0,-3.618212447698971e-07,1.186618181469747e-07,1.6996765078879756e-07,-1.6166492172740228e-09,-6.98162224404802e-09,4.6074680009555985e-09,-4.06552540222595e-06,7.48270660103731e-07,nan,MODEL_NOT_IDENTIFIED
7.08,-7.466156266977735e-08,-1.019648491494446e-08,0.0,-7.466156266977735e-08,0.0,-2.513587478568126e-07,1.1564418952180666e-07,1.8094855669182985e-07,-1.7609822676565639e-09,-7.432675939010669e-09,4.490297814737751e-09,-4.3281821588560956e-06,7.292417677560204e-07,nan,MODEL_NOT_IDENTIFIED
7.1000000000000005,-7.865055529314137e-08,-7.929416063942384e-09,0.0,-7.865055529314137e-08,0.0,-1.4897459208960055e-07,1.1078080275946291e-07,1.8721425277628824e-07,-1.855067430414621e-09,-7.690046814907854e-09,4.301459490551488e-09,-4.4780538931289115e-06,6.985736920444948e-07,nan,MODEL_NOT_IDENTIFIED
7.12,-8.068126751643049e-08,-5.775508055601719e-09,0.0,-8.068126751643049e-08,0.0,-5.567377164807726e-08,1.0437881951893159e-07,1.891943707307466e-07,-1.9029642073913124e-09,-7.771382501390125e-09,4.052879674532933e-09,-4.525417140228547e-06,6.582033665246887e-07,nan,MODEL_NOT_IDENTIFIED
7.140000000000001,-8.094298709825741e-08,-3.762511234845267e-09,0.0,-8.094298709825741e-08,0.0,2.7828216036928088e-08,9.673888885371258e-08,1.8734996336830257e-07,-1.9091371768044244e-09,-7.695621287953535e-09,3.75623213769917e-09,-4.481300010002474e-06,6.100266568527586e-07,nan,MODEL_NOT_IDENTIFIED
7.16,-7.963658180440931e-08,-1.9122700366440015e-09,0.0,-7.963658180440931e-08,0.0,1.0108527677837692e-07,8.815019359726538e-08,1.8216108986559757e-07,-1.8783240451932582e-09,-7.482482172951868e-09,3.4227454342085367e-09,-4.357185233241819e-06,5.558671237415142e-07,nan,MODEL_NOT_IDENTIFIED
7.18,-7.696933608216732e-08,-2.409952185596421e-10,0.0,-7.696933608216732e-08,0.0,1.638978463597624e-07,7.888629097349566e-08,1.7411548451778415e-07,-1.81541386420595e-09,-7.1519994193076205e-09,3.0630413982386837e-09,-4.164739125020524e-06,4.974497942274917e-07,nan,MODEL_NOT_IDENTIFIED
7.2,-7.31502666407254e-08,1.2403885608566457e-09,0.0,-7.31502666407254e-08,0.0,2.162879954698776e-07,6.920173403219202e-08,1.63698398191017e-07,-1.725336542960025e-09,-6.724105280160528e-09,2.687003959176179e-09,-3.915568598263771e-06,4.36379856749324e-07,nan,MODEL_NOT_IDENTIFIED
7.22,-6.838595020204988e-08,2.5258351879740704e-09,0.0,-6.838595020204988e-08,0.0,2.5847322103166383e-07,5.9329447235250446e-08,1.5138366899919936e-07,-1.612964440555471e-09,-6.2182632163559475e-09,2.3036772393982515e-09,-3.6210075796315836e-06,3.7412611183256314e-07,nan,MODEL_NOT_IDENTIFIED
7.24,-6.2876883086204e-08,3.613724285351993e-09,0.0,-6.2876883086204e-08,0.0,2.9083957466132565e-07,4.9478818296746853e-08,1.3762604880274314e-07,-1.483026502539856e-09,-5.653152698307453e-09,1.9211914631629107e-09,-3.2919334639201723e-06,3.120089394062875e-07,nan,MODEL_NOT_IDENTIFIED
7.26,-5.681437990381756e-08,4.506377016183288e-09,0.0,-5.681437990381756e-08,0.0,3.1391471586687664e-07,3.983445918294833e-08,1.228547851753828e-07,-1.340035112860363e-09,-5.046405577694349e-09,1.54671484801858e-09,-2.9386135985145383e-06,2.5119248578157586e-07,nan,MODEL_NOT_IDENTIFIED
7.28,-5.037800754073411e-08,5.209553352323273e-09,0.0,-5.037800754073411e-08,0.0,3.2834141065091345e-07,3.055558194618255e-08,1.0746843467618404e-07,-1.1882255713221598e-09,-4.414393036476093e-09,1.1864293693295477e-09,-2.570581219931077e-06,1.9268072771651337e-07,nan,MODEL_NOT_IDENTIFIED
7.3,-4.3733540894849e-08,5.731942513180375e-09,0.0,-4.3733540894849e-08,0.0,3.348519271366284e-07,2.177592970787923e-08,9.183086268441112e-08,-1.031507877196323e-09,-3.772061275379234e-09,8.455280804465741e-10,-2.19653977224002e-06,1.3731703720151254e-07,nan,MODEL_NOT_IDENTIFIED
7.32,-3.7031418488952896e-08,6.084657050221202e-09,0.0,-3.7031418488952896e-08,0.0,3.342437102450524e-07,1.3604199504845237e-08,7.62683677200299e-08,-8.734303030013174e-10,-3.1328133919615828e-09,5.28231531220546e-10,-1.8242941225173877e-06,8.578684788956206e-08,nan,MODEL_NOT_IDENTIFIED
7.34,-3.040566913277629e-08,6.2807397637468806e-09,0.0,-3.040566913277629e-08,0.0,3.273566487007184e-07,6.124891732865411e-09,6.106785403410258e-08,-7.171540785433611e-10,-2.50843431760174e-09,2.378207506777055e-10,-1.4607068502910322e-06,3.86230116105122e-08,nan,MODEL_NOT_IDENTIFIED
7.36,-2.397327521320592e-08,6.33469132586563e-09,0.0,-2.397327521320592e-08,0.0,3.150521809406565e-07,-6.004795880055951e-10,4.647596520782977e-08,-5.654383733545307e-10,-1.9090552290552233e-09,-2.3315760117006777e-11,-1.1116775237435645e-06,-3.786569805792349e-09,nan,MODEL_NOT_IDENTIFIED
7.38,-1.7833933902257425e-08,6.262025174023269e-09,0.0,-1.7833933902257425e-08,0.0,2.981944228766316e-07,-6.531880702972742e-09,3.2699083396448765e-08,-4.206346644971476e-10,-1.3431535173967034e-09,-2.536235479531422e-10,-7.821426816268569e-07,-4.1189447133520496e-08,nan,MODEL_NOT_IDENTIFIED
7.4,-1.2070174517494843e-08,6.078854957567553e-09,0.0,-1.2070174517494843e-08,0.0,2.776334407634453e-07,-1.164901920286991e-08,1.9904093506082612e-08,-2.846895046496611e-10,-8.175841774877143e-10,-4.523146877225629e-10,-4.7609411191904796e-07,-7.34576582814203e-08,nan,MODEL_NOT_IDENTIFIED
7.42,-6.747788363574548e-09,5.801518586745504e-09,0.0,-6.747788363574548e-09,0.0,2.541907373339342e-07,-1.5949432419196733e-08,8.219808779046053e-09,-1.5915466043364987e-10,-3.3763836557886636e-10,-6.192935575437779e-10,-1.9661295097957636e-07,-1.0057567388534454e-07,nan,MODEL_NOT_IDENTIFIED
